Subject	condition1	condition2	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
A3H2KP0VBENV3N	fast	fast	2.3022282226542576	2.352729518006077	2.1017246341067395	2.2163473306963954	2.0842654968145946	2.007160392588601	2.184293345282518	2.0455433605414464	2.590887511566388	2.0578819245586257	2.0329117179688323	2.1999181584924266	1.9676747168454487	2.087179928953543	2.21241096684751
A3IGG3RX4HXUV9	fast	fast	4.754887502163469	4.754887502163469	2.8201960443698684	2.934927591899872	3.2543602086895613	2.907790416709065	3.1845525645690422	3.139125628008041	2.8445766485834927	2.898817954561615	2.7650479789771025	2.589571691825963	2.8824741843514246	3.341157203723299	3.1723491868052522
A3LA0JBSIW4MUI	fast	fast	4.754887502163469	3.087819102614122	2.8187485552861697	3.0380553478810084	3.2238054803634664	3.3787298192941124	3.221824253388655	3.1247523427677812	2.827540570994515	3.3273399405944	2.8528874034621294	2.970927751393248	3.083647485286781	2.998905990729994	2.9676286139715256
A3LNWWZ7HGAGGM	fast	fast	2.0715553435099543	2.21949428251197	2.323719250738247	2.117083244009914	2.3513769349633193	2.405093518537832	2.3709497122021883	2.3592510036491676	1.9493666520357582	2.080888317277057	2.0067870911493393	2.196011349317724	1.9451998568616626	2.2004459421857328	2.50401170367748
A3Q4Y5ONYPSQGF	fast	fast	4.754887502163469	3.595562996096528	3.0942922431647166	3.204238632004362	3.062829186809828	2.586629777829753	4.754887502163469	4.754887502163469	3.2521410401112445	3.1966801359969486	3.1743579514657982	3.1215466304434227	2.5281666164391288	2.7629011145553677	2.929514299646474
A7OZPNXIVO1FX	fast	fast	4.754887502163469	3.1940033718056813	3.370010539692811	4.754887502163469	3.5638721807478744	2.9135579161713183	3.0349381202901307	3.0860692066247055	3.0395117348756817	2.8645772749114813	3.126690649270128	3.140422806871459	3.97021506147494	2.967160013228769	3.349157393716519
AAE1COF4E8740	fast	fast	3.1614592379036184	2.91832386808775	2.8718990150647334	2.79150001902488	2.7630694787418513	2.598930849526865	2.8360365497817805	2.673517433429789	2.6208693286380185	2.6558014952091464	2.6335301073085122	2.828355084353226	2.804427504947217	2.745890928271465	2.732798255469642
ACGHHDT7RY1AH	fast	fast	3.3004648885198864	3.0720752122788593	2.478131507690914	3.093677138170638	2.79105595765937	2.7972118614009203	2.886078415635137	2.935097185299488	2.8649116454841805	2.71935260098934	2.843450273204221	2.7831551060623125	2.821954407494329	2.7125835554989934	2.6280747129594855
AFM65NU0UXIGP	fast	fast	3.117770950622847	2.9598069880454045	2.824534067431479	2.758228094638839	3.007214498857486	2.739948247835865	2.852904395640154	2.7780613020459035	2.878502654013933	2.8699359240580598	2.81794583669512	2.810691454950629	3.1608745788798083	2.8819042838798996	2.813641883375492
AJZYNIL3ITOK0	fast	fast	4.754887502163469	4.754887502163469	4.754887502163469	4.754887502163469	2.692849605594884	2.6493140442060525	2.7326430222448814	2.5420835308647582	2.3783661295447627	2.3542815460244606	2.336068878767678	2.551050713223829	2.3776674706391567	2.5556576003311258	2.1720591232043676
AQXRHIMQ7UK7O	fast	fast	4.754887502163469	3.0635083248886996	2.9861586389874213	2.928584511985854	2.9846711536577746	2.5519955439472772	2.9491517215509444	2.722905844830953	2.4310631980481032	2.5479569082662255	2.1051645423852534	2.2699475656772656	2.377782334322275	2.4036091211570856	2.6057388061490547
ASZBND3G5UYJG	fast	fast	4.754887502163469	4.754887502163469	3.1578299951779822	3.2963872425403626	4.754887502163469	4.754887502163469	4.754887502163469	4.754887502163469	3.2192650737399156	4.754887502163469	4.754887502163469	4.754887502163469	2.622203007367589	3.103681539869344	2.50115082689477
AUPXYEKITX8UT	fast	fast	2.771505203108434	2.7639609498875384	2.568753454846656	2.580236769731605	2.4007642066051607	2.608458608436349	2.3769165211974994	2.7222063742010643	2.498698375107928	2.4335418481410875	2.7895043680563125	2.969357714483119	2.436790253747089	2.223322222905813	2.54491876348488
AXMPSUNKUBEIL	fast	fast	2.9796425028253575	3.1415532727513957	3.189830598521999	2.6255571012736283	2.6217305514354092	2.3288295176110956	2.330478181696572	2.1377783596297473	2.495530047359906	2.1863562105192664	2.37270072634032	2.173649587674432	2.3593145441974066	2.290751339625083	2.3658885462999026
AY4PZPXHSRCP5	fast	fast	4.754887502163469	4.754887502163469	3.2914972527980164	2.7321070809345693	2.9436995528420704	3.011299037822413	2.986144197815537	3.527918425778802	2.7818137173015565	3.1572381393511413	3.113141643753761	2.9982221249178256	2.9687202245146294	2.90310440081234	2.9178062222730445
AY5OS6NZWVX22	fast	fast	3.2624623462767266	3.290082638890133	2.8670596690423626	3.0498759691273336	2.794168784650435	2.96333005196678	2.8449148597266434	2.8303178437073946	2.575937662988603	2.499936442080699	2.7006556497765195	2.8574030145525895	2.554064980374772	2.3874645887323664	2.395728763252602
AZ8NBOTCBCLKG	fast	fast	4.754887502163469	4.754887502163469	3.123478572997667	4.754887502163469	2.9811119239026826	2.986519623423342	3.3372764567787327	2.8666894440134034	2.959222437728288	3.1906227522365644	3.165946139471036	3.1768547669157887	3.4149292740924966	3.301354148239111	2.930143872342421
