Subject	condition1	condition2	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
A11LNK1U3DT08V	fast	fast	0.38692648209053904	0.3037539971519762	0.23172105444163454	0.35828053339741994	0.19943959882687454	0.4029820994841335	0.39572453414584197	0.272462489542862	0.30230074474291596	0.3182475484973234	0.2707354430949636	0.2762129904784334	0.3691810038644629	0.40865777266122644	0.4232701007345067
A122LRCSBAD6DC	fast	fast	0.10164074408532171	0.2466807295139901	0.30870545112958675	0.22467000084152378	0.2191497186374942	0.184475833940033	0.15341170034762183	0.13413958247060465	0.19991166937067592	0.20080521475774693	0.14185770018002009	0.10267798678991144	0.13901097685039188	0.06407163900931882	0.08313011201688099
A13B8594JIUFDF	fast	fast	0.0	0.0	0.22729846495461944	0.34458823651944015	0.3888348435838794	0.4663308397771298	0.37613018504052304	0.39399555606757974	0.4379827888564159	0.4039958087929344	0.41050477473716096	0.4058045134454584	0.4458379934998712	0.45158610593473286	0.39603792646239033
A13G6IRFQBEE8K	fast	fast	0.1581416551072448	0.07852962736055487	0.1243850305586162	0.12116346750887455	0.020545512754486017	0.12112830508257157	0.0720545198011332	0.05946882537181947	0.12261687074281524	0.1859093796550404	0.1286499510863495	0.09576984750883755	0.09954759354409436	0.11416138115945866	0.11390844098060245
A13YOOKZFZJJ10	fast	fast	0.3979292450325207	0.34511126070811154	0.40952399219829333	0.40891805764817196	0.5214407578298407	0.41514916518859407	0.4635539290458371	0.4536616873319805	0.38396214446279553	0.45706553530354244	0.4706924932337709	0.4387065022682564	0.5730981805185854	0.5146376096512797	0.4739657198243528
A19X8IA9EKC3XH	fast	fast	0.2375937075412581	0.1611551781385284	0.10215061732791443	0.2002221942683494	0.1651333329697962	0.061188872470546496	0.11251976455902514	0.09227029425457266	0.16600807335965712	0.13305520449587196	0.15276273292223289	0.13345734131118106	0.12033645786958337	0.08771378393296429	0.1347858884890623
A1DHJE69R494AH	fast	fast	0.0	0.0	0.0	0.0	0.0	0.36809616517948784	0.24497087752550606	0.2438690723705617	0.28645387055199395	0.34154136292164167	0.32221053480000245	0.3567459964444885	0.3471700169856377	0.3903820364934776	0.5111059884590599
A1EP3XESXAG0EP	fast	fast	0.1844768148655752	0.035898101843084874	0.11804785255466932	0.10348381670431375	0.13230619006267738	0.10371694191777432	0.07368012284469627	0.055900348598981485	0.08894302880151421	0.027582989908111786	0.07769130655711456	0.03499590465750294	0.039346333615354834	0.05092601755926105	0.07439717359153274
A1FG2G0J8M9Q0N	fast	fast	0.0	0.0	0.0	0.0	0.24090239899296786	0.281049108027433	0.20767833226974272	0.2651815149353864	0.3006838408594626	0.3199793988045901	0.32505492383403883	0.35651482619763114	0.3458416002803845	0.41755096883159565	0.32588381813414463
A1RH69F7I73LRW	fast	fast	0.25200050532080137	0.1122036051408135	0.11180686777177185	0.15589572719247863	0.06274728252352778	0.10568319243485733	0.1285523137854334	0.08574235475175235	0.10560322541645799	0.13205565322112042	0.15248118461088048	0.13651317479805966	0.09989752116405387	0.08681930574186457	0.061490795934018294
